x,y,z
-4.892,4.154,0.0
-4.707,4.154,0.0
-4.523,4.154,0.0
-4.338,4.154,0.0
-4.154,4.154,0.0
-3.969,4.154,0.0
-3.784,4.154,0.0
-3.6,4.154,0.0
-3.415,4.154,0.0
-3.231,4.154,0.0
-3.046,4.154,0.0
-2.861,4.154,0.0
-2.677,4.154,0.0
-2.492,4.154,0.0
-2.308,4.154,0.0
-2.123,4.154,0.0
-1.938,4.154,0.033
-1.754,4.154,0.06
-1.569,4.154,0.041
-1.385,4.154,0.005
-1.2,4.154,0.0
-1.015,4.154,0.0
-0.831,4.154,0.0
-0.646,4.154,0.0
-0.462,4.154,0.0
-0.277,4.154,0.0
-0.092,4.154,0.0
0.092,4.154,0.0
0.277,4.154,0.0
0.462,4.154,0.0
0.646,4.154,0.0
0.831,4.154,0.0
1.015,4.154,0.0
1.2,4.154,0.0
1.385,4.154,0.0
1.569,4.154,0.0
1.754,4.154,0.0
1.938,4.154,0.0
2.123,4.154,0.0
2.308,4.154,0.0
2.492,4.154,0.0
2.677,4.154,0.0
2.861,4.154,0.0
3.046,4.154,0.0
3.231,4.154,0.0
3.415,4.154,0.019
3.6,4.154,0.05
3.784,4.154,0.046
3.969,4.154,0.023
4.154,4.154,0.0
4.338,4.154,0.0
4.523,4.154,0.0
4.707,4.154,0.0
4.892,4.154,0.0
5.077,4.154,0.0
5.261,4.154,0.0
5.446,4.154,0.0
5.63,4.154,0.0
5.815,4.154,0.0
-5.815,4.338,0.019
-5.63,4.338,0.0
-5.446,4.338,0.0
-5.261,4.338,0.0
-5.077,4.338,0.0
-4.892,4.338,0.0
-4.707,4.338,0.0
-4.523,4.338,0.0
-4.338,4.338,0.0
-4.154,4.338,0.0
-3.969,4.338,0.0
-3.784,4.338,0.0
-3.6,4.338,0.0
-3.415,4.338,0.0
-3.231,4.338,0.0
-3.046,4.338,0.0
-2.861,4.338,0.0
-2.677,4.338,0.0
-2.492,4.338,0.0
-2.308,4.338,0.0
-2.123,4.338,0.028
-1.938,4.338,0.069
-1.754,4.338,0.096
-1.569,4.338,0.077
-1.385,4.338,0.04
-1.2,4.338,0.008
-1.015,4.338,0.0
-0.831,4.338,0.0
-0.646,4.338,0.0
-0.462,4.338,0.0
-0.277,4.338,0.0
-0.092,4.338,0.0
0.092,4.338,0.0
0.277,4.338,0.0
0.462,4.338,0.0
0.646,4.338,0.0
0.831,4.338,0.0
1.015,4.338,0.0
1.2,4.338,0.0
1.385,4.338,0.0
1.569,4.338,0.0
1.754,4.338,0.0
1.938,4.338,0.0
2.123,4.338,0.0
2.308,4.338,0.0
2.492,4.338,0.016
2.677,4.338,0.004
2.861,4.338,0.0
3.046,4.338,0.0
3.231,4.338,0.013
3.415,4.338,0.055
3.6,4.338,0.085
3.784,4.338,0.081
3.969,4.338,0.059
4.154,4.338,0.01
4.338,4.338,0.0
4.523,4.338,0.0
4.707,4.338,0.0
4.892,4.338,0.0
5.077,4.338,0.0
5.261,4.338,0.0
5.446,4.338,0.0
5.63,4.338,0.0
5.815,4.338,0.0
-5.815,4.523,0.085
-5.63,4.523,0.037
-5.446,4.523,0.0
-5.261,4.523,0.0
-5.077,4.523,0.0
-4.892,4.523,0.0
-4.707,4.523,0.0
-4.523,4.523,0.0
-4.338,4.523,0.0
-4.154,4.523,0.0
-3.969,4.523,0.0
-3.784,4.523,0.0
-3.6,4.523,0.0
-3.415,4.523,0.0
-3.231,4.523,0.006
-3.046,4.523,0.026
-2.861,4.523,0.034
-2.677,4.523,0.024
-2.492,4.523,0.021
-2.308,4.523,0.054
-2.123,4.523,0.094
-1.938,4.523,0.134
-1.754,4.523,0.161
-1.569,4.523,0.142
-1.385,4.523,0.105
-1.2,4.523,0.073
-1.015,4.523,0.044
-0.831,4.523,0.047
-0.646,4.523,0.062
-0.462,4.523,0.054
-0.277,4.523,0.033
-0.092,4.523,0.0
0.092,4.523,0.0
0.277,4.523,0.0
0.462,4.523,0.0
0.646,4.523,0.0
0.831,4.523,0.0
1.015,4.523,0.0
1.2,4.523,0.0
1.385,4.523,0.0
1.569,4.523,0.0
1.754,4.523,0.0
1.938,4.523,0.0
2.123,4.523,0.009
2.308,4.523,0.056
2.492,4.523,0.082
2.677,4.523,0.069
2.861,4.523,0.06
3.046,4.523,0.064
3.231,4.523,0.079
3.415,4.523,0.12
3.6,4.523,0.151
3.784,4.523,0.146
3.969,4.523,0.124
4.154,4.523,0.075
4.338,4.523,0.025
4.523,4.523,0.01
4.707,4.523,0.006
4.892,4.523,0.01
5.077,4.523,0.013
5.261,4.523,0.0
5.446,4.523,0.0
5.63,4.523,0.0
5.815,4.523,0.0
-5.815,4.707,0.145
-5.63,4.707,0.097
-5.446,4.707,0.047
-5.261,4.707,0.0
-5.077,4.707,0.0
-4.892,4.707,0.0
-4.707,4.707,0.0
-4.523,4.707,0.003
-4.338,4.707,0.0
-4.154,4.707,0.0
-3.969,4.707,0.0
-3.784,4.707,0.0
-3.6,4.707,0.0
-3.415,4.707,0.019
-3.231,4.707,0.067
-3.046,4.707,0.086
-2.861,4.707,0.095
-2.677,4.707,0.084
-2.492,4.707,0.082
-2.308,4.707,0.115
-2.123,4.707,0.154
-1.938,4.707,0.194
-1.754,4.707,0.221
-1.569,4.707,0.202
-1.385,4.707,0.166
-1.2,4.707,0.133
-1.015,4.707,0.104
-0.831,4.707,0.107
-0.646,4.707,0.122
-0.462,4.707,0.114
-0.277,4.707,0.093
-0.092,4.707,0.046
0.092,4.707,0.0
0.277,4.707,0.0
0.462,4.707,0.0
0.646,4.707,0.0
0.831,4.707,0.0
1.015,4.707,0.0
1.2,4.707,0.0
1.385,4.707,0.0
1.569,4.707,0.0
1.754,4.707,0.0
1.938,4.707,0.019
2.123,4.707,0.069
2.308,4.707,0.116
2.492,4.707,0.142
2.677,4.707,0.13
2.861,4.707,0.12
3.046,4.707,0.124
3.231,4.707,0.139
3.415,4.707,0.18
3.6,4.707,0.211
3.784,4.707,0.207
3.969,4.707,0.184
4.154,4.707,0.135
4.338,4.707,0.085
4.523,4.707,0.07
4.707,4.707,0.067
4.892,4.707,0.071
5.077,4.707,0.074
5.261,4.707,0.039
5.446,4.707,0.0
5.63,4.707,0.0
5.815,4.707,0.0
